Elevation,Aspect,Slope,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,SoilType,WildernessArea,Average_Hillshade,Total_Distance_to_Hydrology
3027,25,11,2271,2144,32,3,189.33333333333331,328.63505595112645
2884,157,14,940,2203,33,3,203.33333333333331,214.97906874856446
2731,26,7,30,713,11,3,195.33333333333331,496.03326501354724
2724,18,7,67,765,17,3,196.33333333333331,351.8891871029856
2723,21,6,85,778,11,3,197.0,323.8904135660702
2414,30,25,400,636,6,4,160.33333333333334,127.09445306542689
2441,312,20,655,459,10,4,193.0,190.7065809037538
2448,50,25,850,895,10,4,158.66666666666666,85.0
3078,116,8,641,430,31,3,198.66666666666663,204.1984329028996
2729,27,7,90,780,11,3,195.66666666666663,391.1521443121589
2727,39,6,95,792,11,3,196.33333333333331,363.08125812275136
2722,58,4,150,834,11,3,198.66666666666663,283.9330907097656
2704,76,7,210,937,11,3,195.66666666666663,150.74813431681335
2697,82,7,210,977,17,3,196.66666666666663,108.46197490364999
2688,77,4,127,1062,11,3,199.33333333333331,60.13318551349163
2406,41,21,470,553,10,4,168.66666666666666,73.824115301167
2449,300,20,626,430,10,4,197.66666666666663,193.49676999888138
2496,327,22,700,430,10,4,185.66666666666663,378.8456149937597
2538,268,7,1127,930,6,4,208.0,215.20455385516357
3035,52,3,1065,752,32,3,201.0,175.4821928287882
3026,72,12,3013,1477,32,3,188.33333333333331,151.32745950421557
3022,37,12,2144,2305,32,3,187.0,323.27387769505907
3020,158,15,920,716,24,3,202.66666666666663,134.09325113517085
2874,6,17,210,1290,10,3,181.33333333333331,725.435731129919
2755,43,11,90,750,17,3,188.33333333333331,500.15697535873676
2745,38,9,90,755,11,3,192.33333333333331,553.7598757584374
2736,30,7,90,779,11,3,195.66666666666663,486.4092926743896
2729,57,7,124,819,11,3,195.66666666666663,377.1949098277971
2723,90,4,170,860,11,3,200.66666666666663,301.3038333642637
2709,62,7,242,942,11,3,195.33333333333331,193.03885619221847
2415,51,18,457,531,10,4,174.66666666666663,93.1074647920348
2452,284,20,598,400,10,4,203.66666666666663,194.6175737183053
2420,57,23,805,765,10,4,162.66666666666666,201.30076999355964
3116,130,22,3544,2452,29,1,186.66666666666663,30.59411708155671
2943,67,23,342,1368,29,1,165.33333333333334,354.1539213392956
2964,274,12,2644,779,33,3,208.33333333333331,0.0
2771,49,9,120,785,17,3,191.0,475.44189971015385
2748,36,8,120,785,11,3,192.66666666666663,576.7295726768309
2731,60,8,153,847,11,3,194.0,392.3072775261759
2720,72,5,212,900,11,3,199.0,298.41246622753545
2432,260,19,552,390,10,4,210.0,131.59027319676784
3385,324,31,2816,2416,39,1,169.66666666666666,256.87740266516244
3316,40,15,1956,2659,39,1,181.0,138.24615727028365
3020,57,23,537,1565,29,1,164.0,450.48973351231876
3030,306,10,1296,924,24,3,202.66666666666663,108.55873986004075
2988,135,8,2073,859,32,3,201.66666666666663,276.9259828907356
2860,178,19,1115,2419,33,3,206.33333333333331,113.52973178863765
2777,62,10,150,819,17,3,189.33333333333331,485.90636958163043
2771,43,9,150,812,11,3,191.66666666666663,517.3248495867949
2750,22,10,150,819,11,3,190.66666666666663,593.1964261524171
2722,48,6,234,927,11,3,196.33333333333331,320.50273009757655
2719,61,6,255,942,11,3,196.66666666666663,298.51130631853795
2702,67,9,277,1045,11,3,192.0,190.85072700935672
2397,17,8,474,426,10,4,194.33333333333331,0.0
2489,257,23,577,330,10,4,208.66666666666663,265.5202440493003
3383,307,39,2881,2372,39,1,166.0,202.70421801235415
2955,325,13,2492,812,31,3,196.66666666666663,90.79647570252934
3024,340,10,2889,1652,32,3,196.33333333333331,181.72781845386248
2970,79,15,1950,2561,23,3,183.0,67.47592163134935
2859,310,16,150,1590,10,3,198.33333333333331,748.8477815951651
2777,36,9,180,845,11,3,192.33333333333331,526.7580089566745
2767,40,11,180,840,11,3,188.33333333333331,576.9445380623687
2756,17,13,180,849,11,3,186.33333333333331,606.6836078220673
2423,55,26,698,693,10,4,155.0,303.0
3065,335,7,3378,2296,23,1,200.33333333333331,30.265491900843113
3092,11,24,1155,2207,29,1,164.66666666666666,42.7551166528639
3024,246,8,1261,957,32,3,210.0,42.190046219457976
3057,328,9,2581,1959,32,3,199.66666666666663,302.7358584641073
3025,90,14,2156,2374,32,3,186.0,253.26863208853953
2802,97,12,446,2581,11,3,191.33333333333331,120.81390648431164
2768,30,11,210,871,11,3,188.0,618.9345684319143
2711,67,7,360,1057,11,3,195.33333333333331,269.3566409056959
2708,73,7,339,1074,11,3,195.33333333333331,257.12253887981115
2436,275,19,474,295,10,4,206.0,125.76565508913791
3448,320,35,2810,2337,40,1,164.66666666666666,219.01826407859232
2880,222,19,1317,2698,4,3,213.33333333333331,202.8324431643025
2886,166,15,1027,2965,11,3,205.0,288.9792380085462
2878,147,16,938,2974,11,3,199.66666666666663,288.11282512238154
2783,33,8,240,902,11,3,193.33333333333331,594.024410272844
2515,269,18,553,256,10,4,208.33333333333331,294.64045886469836
2526,279,19,573,268,6,4,205.66666666666663,322.69180342859653
3089,152,14,3675,2316,29,1,202.33333333333331,96.5090669315583
3269,113,13,518,1012,39,3,192.66666666666663,591.1556478627266
3035,150,11,853,218,23,3,203.0,0.0
2858,146,14,845,2955,11,3,200.33333333333331,278.84224930953343
2648,158,5,30,845,17,3,205.33333333333331,0.0
2332,32,4,0,771,17,4,198.66666666666663,30.4138126514911
3487,14,28,2599,2324,40,1,156.33333333333334,393.58480661732864
3255,100,16,553,977,39,3,186.33333333333331,547.0987113857974
2867,169,18,992,3019,4,3,204.33333333333331,226.17692189964916
2793,24,9,300,967,11,3,193.33333333333331,620.8099548170921
2687,82,7,297,1200,11,3,196.66666666666663,255.44079548889601
2458,294,16,859,541,10,4,203.33333333333331,30.59411708155671
2486,69,29,624,752,10,4,151.0,293.2319900692965
3014,97,14,1620,1159,32,3,188.33333333333331,391.0319680026174
3006,320,22,2520,964,31,3,187.0,192.59543089076647
3280,90,11,560,1090,39,3,192.0,592.8684508388012
2843,209,28,1320,2742,4,3,208.0,132.60844618650805
2850,166,17,900,3036,11,3,204.0,202.1410398706804
2927,52,18,402,1242,11,3,175.33333333333337,686.680420574229
2798,20,10,330,997,11,3,192.0,647.1723109033636
2795,18,10,330,994,11,3,190.66666666666663,660.8214584893562
2513,287,10,911,1031,6,4,206.66666666666663,85.14693182963201
2566,33,7,741,994,6,4,196.0,341.79087173299405
2555,78,16,700,904,6,4,180.33333333333331,350.7819835738432
2492,84,27,600,755,10,4,158.33333333333334,284.8876971720611
3089,336,11,3463,2140,23,1,196.0,122.0
3084,0,0,3182,1400,32,3,204.0,361.8963940135353
3279,88,12,589,1087,39,3,189.33333333333331,569.1291593302877
3267,102,12,603,1027,39,3,192.66666666666663,535.9934701094782
3224,107,15,646,849,31,3,189.33333333333331,428.1331568566023
3058,52,8,930,295,23,3,193.66666666666663,30.265491900843113
2837,208,28,1290,2784,4,3,208.0,115.52056094046635
2850,194,27,1230,2835,4,3,205.33333333333331,134.8517704741024
2852,184,26,1200,2862,4,3,203.33333333333331,146.01369798755184
2851,175,25,1140,2914,4,3,201.66666666666663,164.69365500832143
2841,172,18,900,3062,11,3,205.0,173.1040149736568
2895,84,9,391,1183,11,3,193.66666666666663,646.3721838074408
2334,346,6,30,760,17,4,200.0,0.0
3002,286,3,1920,1140,32,3,205.66666666666663,351.411439768258
3246,99,14,648,934,39,3,188.66666666666663,454.4062059435368
2829,200,27,1260,2825,4,3,207.0,95.51963149007642
2830,174,19,871,3065,11,3,205.33333333333331,158.11388300841898
2896,91,11,421,1209,11,3,191.66666666666663,636.227160690268
2656,59,6,150,774,17,3,197.0,124.57929201917949
2350,293,12,67,696,10,4,205.0,62.36184731067546
2463,326,5,228,371,6,4,202.0,158.11388300841898
3234,355,24,947,1891,29,1,170.0,434.1658669218482
2818,190,26,1231,2866,4,3,205.0,71.5122367151245
2819,182,25,992,3074,4,3,203.33333333333331,97.6933979345585
2647,60,5,120,658,17,3,197.66666666666663,90.13878188659973
2421,250,21,134,484,10,4,211.33333333333331,268.41944787961995
3371,122,14,2268,2301,38,1,193.66666666666663,506.8747379777375
3291,75,11,671,1110,39,3,189.0,519.5161210203203
3277,74,15,684,1050,39,3,183.33333333333331,477.557326401763
3212,96,14,741,811,31,3,188.33333333333331,332.79423071922383
3049,33,17,1031,67,24,3,176.33333333333337,127.0
2806,184,25,964,3115,4,3,204.0,65.39113089708727
2964,198,2,537,1507,11,3,205.33333333333331,756.6035950218582
2447,238,23,162,391,10,4,211.66666666666663,213.84106247397855
3096,312,13,3666,2047,23,1,200.0,60.40695324215582
3121,66,16,674,1590,30,1,180.66666666666663,559.836583299091
2861,69,29,95,960,29,1,150.33333333333334,94.37160589923221
3297,70,12,696,1140,39,3,188.0,522.7054619955678
3187,104,18,805,720,39,3,183.33333333333331,261.9637379485947
3166,111,26,832,660,33,3,171.33333333333334,216.1203368496357
3073,347,23,1050,270,23,3,175.33333333333337,42.95346318982906
3045,23,11,1167,300,24,3,189.66666666666663,272.6242835845699
3006,7,15,1260,870,24,3,183.66666666666663,182.4828759089466
2961,179,9,564,1530,4,3,208.0,733.4337052522197
2959,160,10,591,1490,4,3,205.0,695.6903046614923
2956,185,11,607,1452,4,3,209.33333333333331,660.7397369615362
2827,353,8,481,1154,11,3,197.33333333333331,649.0123265393347
2679,38,8,309,900,11,3,192.66666666666663,268.9014689435519
2536,358,9,836,810,6,4,195.33333333333331,259.5149321330085
3537,137,13,2730,2106,40,1,199.0,322.86994285625286
2988,285,13,2311,1146,20,3,206.33333333333331,30.59411708155671
3230,86,17,779,871,39,3,180.0,326.80575270334515
3219,90,17,787,841,39,3,182.0,303.0
2457,282,22,283,42,10,4,202.33333333333331,93.14504817756014
2494,89,20,607,331,10,4,176.66666666666663,122.0
3041,113,9,2419,2326,32,3,197.66666666666663,397.0415595375376
3308,58,11,752,1172,39,3,189.33333333333331,507.77652564883306
3304,64,11,755,1142,39,3,188.33333333333331,485.2751796661354
3298,70,12,760,1112,39,3,186.66666666666663,460.5475002646307
3274,72,18,779,1022,39,3,177.0,391.78182704153085
3246,84,16,794,932,39,3,183.33333333333331,332.12196554880256
3050,30,19,1307,484,24,3,174.0,286.9738664059848
3024,19,17,1321,842,24,3,178.0,210.00952359357422
2918,58,9,1415,1471,23,3,191.66666666666663,0.0
2797,29,12,1302,2879,24,3,187.66666666666663,42.579337712087536
2938,153,19,618,1448,4,3,198.66666666666663,561.1033772844359
2367,283,16,42,663,10,4,205.66666666666663,122.78436382536663
3230,83,17,837,875,39,3,179.33333333333337,275.30528509274933
3149,106,25,912,666,39,3,172.33333333333337,151.6047492659778
3065,9,14,1215,228,24,3,186.0,336.62144910863896
3066,10,17,1249,313,24,3,180.66666666666663,307.2783754187723
2760,130,4,664,2912,20,3,202.66666666666663,0.0
2761,342,6,470,2724,31,3,200.33333333333331,85.84287972802403
2930,183,22,607,1657,4,3,206.33333333333331,676.8456249396903
2931,187,22,618,1637,4,3,207.33333333333331,697.0394536896746
2699,40,15,402,875,11,3,181.66666666666663,364.4283194264683
2422,194,24,404,1181,4,4,207.66666666666663,135.07035203922436
2534,34,5,664,1084,6,4,197.33333333333331,272.1176216271192
3257,54,13,1892,2413,39,1,184.0,352.5109927363968
3167,308,13,1397,2313,29,1,201.33333333333331,122.37646832622684
3012,94,4,1687,1436,32,3,201.0,540.0453684645393
3060,231,7,3021,1473,33,3,210.0,67.60177512462228
3322,63,10,810,1236,39,3,190.66666666666663,505.37214011063173
3320,60,9,811,1206,39,3,191.66666666666663,492.29665853019964
3197,107,20,892,789,39,3,181.0,195.72429588581997
3073,11,15,1243,242,24,3,183.33333333333331,310.8649224341659
2829,251,17,446,1982,10,3,212.0,383.3431882791189
2918,185,22,604,1719,4,3,206.66666666666663,614.4688763476959
2418,196,27,488,1170,4,4,206.0,107.07007051459338
2429,182,28,485,1113,4,4,201.33333333333331,165.9548131269473
3070,337,8,2736,1295,32,3,199.0,288.22560607968194
3298,74,14,853,1090,39,3,184.0,385.268737376912
3271,85,17,874,1001,39,3,180.66666666666663,311.53811965793204
3241,95,19,888,912,39,3,179.0,240.14995315427402
3131,29,17,1203,192,24,3,177.66666666666663,263.65507770570247
2904,189,24,618,1762,4,3,206.0,570.224517185994
2899,38,8,663,1436,11,3,193.66666666666663,405.5724349607601
2666,28,14,301,418,11,3,183.66666666666663,244.10653411983876
2649,20,9,228,391,11,3,192.66666666666663,191.5097908724251
2645,41,10,212,400,11,3,190.0,181.10770276274835
2409,153,28,382,1214,4,4,188.33333333333331,118.59595271340417
2409,178,31,524,1150,4,4,196.33333333333331,130.3878828726044
2406,181,34,417,1124,4,4,193.66666666666663,119.01260437449471
2413,188,32,342,1061,4,4,199.0,110.78808600206071
2469,310,16,30,335,6,4,197.66666666666663,134.13426109685773
2544,307,7,577,1180,6,4,204.0,242.66849816158668
3186,36,13,1587,2496,29,1,185.33333333333331,30.265491900843113
3314,71,12,875,1154,39,3,187.33333333333331,410.68235900754246
3181,94,20,959,771,39,3,176.66666666666663,127.76932339180638
2769,237,13,384,2184,10,3,212.66666666666663,199.7223072167954
2845,213,24,551,1931,4,3,211.33333333333331,423.1170050943356
2890,181,26,671,1744,4,3,202.33333333333331,583.4595101633017
2895,192,24,713,1687,4,3,207.33333333333331,635.0055117871025
2902,184,18,765,1615,4,3,208.33333333333331,535.5940627004746
2883,62,10,690,1405,11,3,189.33333333333331,368.5457909134223
2878,54,10,690,1395,11,3,189.33333333333331,373.84087523972016
2843,118,5,660,1321,11,3,202.0,691.2090855884346
3438,312,33,3187,1842,40,1,173.33333333333337,257.12253887981115
3342,80,16,2280,2134,40,1,181.66666666666663,679.653588234477
2898,212,10,759,1574,4,3,211.33333333333331,431.0823587204654
2885,76,8,720,1433,11,3,194.66666666666663,339.16662571662323
2370,188,29,573,1243,4,4,202.33333333333331,30.14962686336267
2343,83,10,228,837,17,4,192.0,0.0
3478,277,19,3116,1834,40,1,206.0,275.94383486499567
3024,99,10,1084,1354,32,3,194.0,437.01029736151526
3030,342,9,2242,2598,23,3,197.0,274.20430339438514
3172,72,15,1025,759,31,3,181.66666666666663,67.1863081289633
2849,205,26,658,1889,4,3,209.33333333333331,433.0
2875,195,24,792,1698,4,3,208.0,542.7061820174891
2887,210,11,808,1631,4,3,212.0,449.37845965288545
2891,229,9,797,1616,4,3,211.66666666666663,428.08527187933015
2904,198,3,765,1557,11,3,206.66666666666663,357.3289800729854
2665,25,13,335,301,10,3,186.0,297.6995129320839
2558,135,10,579,931,6,4,201.0,194.64840096954302
2547,125,4,532,1077,6,4,202.66666666666663,121.82364302548172
3518,81,12,2831,1871,40,1,188.33333333333331,432.2406736992714
3340,62,16,2278,2095,40,1,180.0,672.715393015501
3331,104,9,960,1259,39,3,196.33333333333331,388.36065712170176
2846,193,23,711,1871,4,3,208.0,448.1082458513791
2850,194,25,778,1776,4,3,207.0,532.1691460428724
2858,197,25,808,1740,4,3,208.33333333333331,560.9037350562037
2432,261,21,134,577,10,4,208.66666666666663,291.56474409640134
2511,93,12,362,382,10,4,190.0,94.25497334358543
2485,322,8,417,474,10,4,201.33333333333331,30.066592756745816
3469,47,13,2635,1907,40,1,185.33333333333331,633.9668761063152
3016,302,14,2393,1411,31,3,201.66666666666663,125.76565508913791
3055,75,7,2875,1583,32,3,195.0,90.0
3345,84,11,990,1354,39,3,191.33333333333331,423.869083562366
3172,336,16,1240,469,24,3,190.66666666666663,197.9090700296477
3072,36,9,1578,725,32,3,192.33333333333331,30.0
2860,15,11,1385,2955,32,3,190.0,277.5031531352392
2820,213,22,698,1953,4,3,211.66666666666663,361.13709308239163
2836,178,22,765,1855,4,3,204.33333333333331,466.56725131539184
2887,162,11,810,1549,11,3,205.66666666666663,248.1713117989265
2889,354,7,810,1492,11,3,197.33333333333331,288.68321738542403
2889,6,7,808,1484,11,3,196.33333333333331,305.366992322353
2873,60,9,782,1455,11,3,191.66666666666663,406.7247226319049
2371,117,12,484,1294,4,4,195.66666666666663,67.36467917239716
2543,151,12,513,977,6,4,203.0,135.07405376311175
2995,199,9,1455,1557,32,3,210.0,541.5773259655541
3019,306,7,1865,1560,31,3,203.66666666666663,339.01327407639957
3335,86,10,1020,1302,39,3,192.33333333333331,368.11003789627904
3293,110,22,1031,1129,39,3,179.66666666666663,245.6175889467202
2886,48,11,1566,2780,32,3,187.33333333333331,344.1046352492218
2865,22,8,1395,2958,31,3,194.66666666666663,304.8835843399903
2811,220,20,725,1976,4,3,213.0,337.43295630391526
2817,210,18,738,1956,4,3,212.66666666666663,358.2973625356458
2823,187,20,765,1917,4,3,208.33333333333331,401.62171256046406
2850,238,19,886,1756,4,3,213.0,470.34455455548755
2886,255,11,882,1693,4,3,211.0,369.9621602272319
2438,284,22,180,582,10,4,202.0,306.9397334982879
2545,78,12,497,959,6,4,189.33333333333331,154.17522498767434
3160,88,12,4400,1989,29,1,189.33333333333331,30.4138126514911
3116,18,12,4116,1777,23,1,188.66666666666663,85.98837130682264
3057,31,6,2808,1650,32,3,197.33333333333331,67.26812023536856
3081,75,11,2468,2210,32,3,189.66666666666663,780.467167791189
2884,322,16,1711,2308,23,3,194.33333333333331,67.7421582177598
2740,119,10,503,2508,17,3,198.0,30.066592756745816
2727,62,7,484,2455,17,3,195.33333333333331,0.0
2720,36,8,480,2405,17,3,192.66666666666663,0.0
2814,198,17,845,1866,4,3,211.0,433.3739724533535
2830,237,16,886,1814,4,3,213.0,477.7656329205775
2892,39,3,859,1536,11,3,200.33333333333331,283.42371107583784
2884,47,10,845,1519,11,3,189.33333333333331,346.88326566728466
2724,36,11,532,324,10,3,188.66666666666663,484.2282519638853
2403,311,18,283,752,10,4,196.33333333333331,171.29214809792072
2408,322,17,268,726,10,4,194.33333333333331,193.75241933973368
2564,55,15,497,914,6,4,181.33333333333331,213.41040274550818
3256,203,20,1080,1930,30,1,211.0,389.2210169042777
2981,185,8,1328,1556,32,3,208.66666666666663,572.330324200981
3345,80,11,1080,1376,39,3,190.33333333333331,335.2327549628765
3195,337,15,1317,531,24,3,191.33333333333331,262.42903802742563
2789,226,20,765,2040,4,3,213.0,269.75729832573575
2802,181,20,805,1982,4,3,206.66666666666663,335.21634805003174
2893,22,4,883,1559,11,3,199.0,284.98771903364536
2735,60,8,570,362,10,3,193.66666666666663,533.6450130939106
2720,60,8,547,258,10,3,194.0,497.16093973682206
2371,132,12,537,1321,16,4,198.33333333333331,30.14962686336267
2408,311,18,309,767,10,4,196.66666666666663,152.2366578718805
2563,51,15,457,953,6,4,181.33333333333331,183.76343488300387
3256,311,5,1231,2083,29,1,203.66666666666663,469.5881173965116
3055,30,11,2274,2672,32,3,188.0,307.3906309567681
3353,94,8,1110,1442,39,3,196.66666666666663,301.21254953935767
3000,27,14,1739,1471,31,3,183.0,256.236219141635
2742,51,6,569,2479,17,3,196.33333333333331,0.0
2790,188,22,819,2024,4,3,207.66666666666663,291.56474409640134
2805,236,16,912,1897,4,3,213.33333333333331,392.0420895771269
2885,28,15,900,1567,11,3,182.33333333333331,394.4375742750683
2740,81,10,601,379,10,3,192.33333333333331,488.2304783603744
2375,354,16,457,993,10,4,185.33333333333331,62.93647591023825
3213,308,30,3861,1578,29,1,182.0,179.7386992275175
3067,9,8,2308,2451,32,3,195.0,606.1699431677556
2745,18,9,598,2455,17,3,192.33333333333331,30.01666203960727
2757,227,20,797,2061,4,3,213.33333333333331,178.98603297464302
2775,194,23,832,2030,4,3,208.33333333333331,246.03251817595168
2777,185,24,845,2021,4,3,206.33333333333331,266.9569253643741
2783,213,14,899,1974,4,3,212.66666666666663,321.2864765283469
2822,267,21,966,1889,4,3,207.66666666666663,404.45642534146987
2878,266,16,1006,1812,4,3,209.33333333333331,345.0797009387831
2734,110,11,630,342,4,3,195.0,466.21025299750755
3242,42,18,1565,2418,29,1,175.0,192.84190415985836
3351,106,9,1170,1433,39,3,196.33333333333331,241.29857024027308
2766,114,6,716,2569,11,3,200.66666666666663,30.01666203960727
2756,208,20,836,2022,4,3,212.0,179.30142219179413
2792,269,15,953,1943,4,3,209.0,324.1681662347492
2857,266,19,1034,1868,4,3,209.0,395.790348543266
2876,242,16,1034,1839,4,3,212.66666666666663,337.8771966262299
2699,156,10,560,67,4,3,205.0,452.24993090104505
2682,79,8,484,162,10,3,194.0,304.13977050034083
2475,22,23,721,1348,10,4,166.0,237.06539182259397
